date,asset_name,price,volume,category
2018-02-08,Gold ETF,124.9800033569336,7343600,Commodity
2018-02-09,Gold ETF,124.7699966430664,14140700,Commodity
2018-02-12,Gold ETF,125.37000274658203,6984900,Commodity
2018-02-13,Gold ETF,126.08000183105469,5321300,Commodity
2018-02-14,Gold ETF,128.22999572753906,16416400,Commodity
2018-02-15,Gold ETF,128.3800048828125,7276500,Commodity
2018-02-16,Gold ETF,127.95999908447266,7956900,Commodity
2018-02-20,Gold ETF,126.23999786376953,11148700,Commodity
2018-02-21,Gold ETF,125.66000366210938,7908800,Commodity
2018-02-22,Gold ETF,126.30000305175781,5346300,Commodity
2018-02-23,Gold ETF,126.13999938964844,4239700,Commodity
2018-02-26,Gold ETF,126.44999694824219,3194300,Commodity
2018-02-27,Gold ETF,125.12999725341797,7082300,Commodity
2018-02-28,Gold ETF,125.0,4534900,Commodity
2018-03-01,Gold ETF,124.72000122070312,12910100,Commodity
2018-03-02,Gold ETF,125.38999938964844,9994300,Commodity
2018-03-05,Gold ETF,125.18000030517578,5778300,Commodity
2018-03-06,Gold ETF,126.52999877929688,8676800,Commodity
2018-03-07,Gold ETF,125.72000122070312,5158700,Commodity
2018-03-08,Gold ETF,125.41999816894531,3474900,Commodity
2018-03-09,Gold ETF,125.54000091552734,5066800,Commodity
2018-03-12,Gold ETF,125.54000091552734,2884300,Commodity
2018-03-13,Gold ETF,125.77999877929688,4798300,Commodity
2018-03-14,Gold ETF,125.69999694824219,3777000,Commodity
2018-03-15,Gold ETF,124.9000015258789,6130100,Commodity
2018-03-16,Gold ETF,124.5999984741211,7402200,Commodity
2018-03-19,Gold ETF,124.87000274658203,4335400,Commodity
2018-03-20,Gold ETF,124.30999755859375,3399400,Commodity
2018-03-21,Gold ETF,126.4800033569336,12532000,Commodity
2018-03-22,Gold ETF,125.9800033569336,5298700,Commodity
2018-03-23,Gold ETF,127.61000061035156,12025900,Commodity
2018-03-26,Gold ETF,128.27999877929688,6169800,Commodity
2018-03-27,Gold ETF,127.48999786376953,6180700,Commodity
2018-03-28,Gold ETF,125.7300033569336,10254900,Commodity
2018-03-29,Gold ETF,125.79000091552734,7102000,Commodity
2018-04-02,Gold ETF,127.26000213623047,11421100,Commodity
2018-04-03,Gold ETF,126.30000305175781,6083700,Commodity
2018-04-04,Gold ETF,126.44999694824219,7488300,Commodity
2018-04-05,Gold ETF,125.80000305175781,5333000,Commodity
2018-04-06,Gold ETF,126.38999938964844,6121200,Commodity
2018-04-09,Gold ETF,126.81999969482422,4189900,Commodity
2018-04-10,Gold ETF,127.12000274658203,5268800,Commodity
2018-04-11,Gold ETF,128.11000061035156,12348600,Commodity
2018-04-12,Gold ETF,126.62000274658203,8141300,Commodity
2018-04-13,Gold ETF,127.44999694824219,6821300,Commodity
2018-04-16,Gold ETF,127.62999725341797,4600000,Commodity
2018-04-17,Gold ETF,127.75,4184100,Commodity
2018-04-18,Gold ETF,127.8499984741211,6755600,Commodity
2018-04-19,Gold ETF,127.5999984741211,8736100,Commodity
2018-04-20,Gold ETF,126.62999725341797,10403100,Commodity
2018-04-23,Gold ETF,125.62000274658203,6921500,Commodity
2018-04-24,Gold ETF,126.2300033569336,4733100,Commodity
2018-04-25,Gold ETF,125.41000366210938,5985700,Commodity
2018-04-26,Gold ETF,124.97000122070312,7517100,Commodity
2018-04-27,Gold ETF,125.5,5654000,Commodity
2018-04-30,Gold ETF,124.58999633789062,9830600,Commodity
2018-05-01,Gold ETF,123.70999908447266,7551600,Commodity
2018-05-02,Gold ETF,123.6500015258789,7614000,Commodity
2018-05-03,Gold ETF,124.27999877929688,4857400,Commodity
2018-05-04,Gold ETF,124.54000091552734,5883600,Commodity
2018-05-07,Gold ETF,124.56999969482422,3397500,Commodity
2018-05-08,Gold ETF,124.58999633789062,5551100,Commodity
2018-05-09,Gold ETF,124.33000183105469,4405600,Commodity
2018-05-10,Gold ETF,125.18000030517578,5218400,Commodity
2018-05-11,Gold ETF,125.0,4299200,Commodity
2018-05-14,Gold ETF,124.48999786376953,3753200,Commodity
2018-05-15,Gold ETF,122.4800033569336,10911900,Commodity
2018-05-16,Gold ETF,122.29000091552734,4943300,Commodity
2018-05-17,Gold ETF,122.36000061035156,7781300,Commodity
2018-05-18,Gold ETF,122.41000366210938,6837100,Commodity
2018-05-21,Gold ETF,122.4800033569336,4126700,Commodity
2018-05-22,Gold ETF,122.41000366210938,4579600,Commodity
2018-05-23,Gold ETF,122.54000091552734,7007300,Commodity
2018-05-24,Gold ETF,123.58999633789062,8850100,Commodity
2018-05-25,Gold ETF,123.20999908447266,7920700,Commodity
2018-05-29,Gold ETF,123.19000244140625,9013200,Commodity
2018-05-30,Gold ETF,123.37000274658203,4573700,Commodity
2018-05-31,Gold ETF,123.0999984741211,7862500,Commodity
2018-06-01,Gold ETF,122.48999786376953,8059100,Commodity
2018-06-04,Gold ETF,122.37000274658203,4345400,Commodity
2018-06-05,Gold ETF,122.8499984741211,6864200,Commodity
2018-06-06,Gold ETF,122.91999816894531,4083700,Commodity
2018-06-07,Gold ETF,122.86000061035156,3700700,Commodity
2018-06-08,Gold ETF,123.01000213623047,3865700,Commodity
2018-06-11,Gold ETF,123.2300033569336,3201200,Commodity
2018-06-12,Gold ETF,122.81999969482422,7279600,Commodity
2018-06-13,Gold ETF,123.19000244140625,5867700,Commodity
2018-06-14,Gold ETF,123.37999725341797,8015400,Commodity
2018-06-15,Gold ETF,121.33999633789062,14537000,Commodity
2018-06-18,Gold ETF,121.11000061035156,3846000,Commodity
2018-06-19,Gold ETF,120.80000305175781,4925800,Commodity
2018-06-20,Gold ETF,120.26000213623047,4548500,Commodity
2018-06-21,Gold ETF,120.05000305175781,5681900,Commodity
2018-06-22,Gold ETF,120.33999633789062,4489400,Commodity
2018-06-25,Gold ETF,119.88999938964844,9300200,Commodity
2018-06-26,Gold ETF,119.26000213623047,8674500,Commodity
2018-06-27,Gold ETF,118.58000183105469,6480100,Commodity
2018-06-28,Gold ETF,118.22000122070312,7760500,Commodity
2018-06-29,Gold ETF,118.6500015258789,8002800,Commodity
2018-07-02,Gold ETF,117.45999908447266,12021900,Commodity
2018-07-03,Gold ETF,118.6500015258789,8901000,Commodity
2018-07-05,Gold ETF,119.05000305175781,4951900,Commodity
2018-07-06,Gold ETF,118.86000061035156,2946900,Commodity
2018-07-09,Gold ETF,119.1500015258789,4074900,Commodity
2018-07-10,Gold ETF,118.93000030517578,3754800,Commodity
2018-07-11,Gold ETF,117.63999938964844,6974500,Commodity
2018-07-12,Gold ETF,118.12999725341797,4585300,Commodity
2018-07-13,Gold ETF,117.61000061035156,5444300,Commodity
2018-07-16,Gold ETF,117.55000305175781,3670700,Commodity
2018-07-17,Gold ETF,116.27999877929688,7939600,Commodity
2018-07-18,Gold ETF,116.30999755859375,5391800,Commodity
2018-07-19,Gold ETF,115.80999755859375,14227600,Commodity
2018-07-20,Gold ETF,116.55999755859375,7892000,Commodity
2018-07-23,Gold ETF,116.0,6247100,Commodity
2018-07-24,Gold ETF,116.04000091552734,4801000,Commodity
2018-07-25,Gold ETF,116.68000030517578,5479600,Commodity
2018-07-26,Gold ETF,115.7699966430664,6382700,Commodity
2018-07-27,Gold ETF,115.83000183105469,5242000,Commodity
2018-07-30,Gold ETF,115.6500015258789,4157400,Commodity
2018-07-31,Gold ETF,115.98999786376953,5508500,Commodity
2018-08-01,Gold ETF,115.13999938964844,7941700,Commodity
2018-08-02,Gold ETF,114.5199966430664,6204200,Commodity
2018-08-03,Gold ETF,114.91999816894531,5953200,Commodity
2018-08-06,Gold ETF,114.33000183105469,5811600,Commodity
2018-08-07,Gold ETF,114.58999633789062,5188000,Commodity
2018-08-08,Gold ETF,114.91000366210938,3808000,Commodity
2018-08-09,Gold ETF,114.73999786376953,4253000,Commodity
2018-08-10,Gold ETF,114.69000244140625,6757900,Commodity
2018-08-13,Gold ETF,112.95999908447266,9150900,Commodity
2018-08-14,Gold ETF,113.06999969482422,7085900,Commodity
2018-08-15,Gold ETF,111.19000244140625,12398400,Commodity
2018-08-16,Gold ETF,111.0999984741211,7484600,Commodity
2018-08-17,Gold ETF,112.12999725341797,8471000,Commodity
2018-08-20,Gold ETF,112.69000244140625,5313400,Commodity
2018-08-21,Gold ETF,113.0199966430664,5042400,Commodity
2018-08-22,Gold ETF,113.2699966430664,6215600,Commodity
2018-08-23,Gold ETF,112.19999694824219,5500100,Commodity
2018-08-24,Gold ETF,114.16000366210938,9214700,Commodity
2018-08-27,Gold ETF,114.58999633789062,4364000,Commodity
2018-08-28,Gold ETF,113.68000030517578,6101400,Commodity
2018-08-29,Gold ETF,114.19999694824219,5616300,Commodity
2018-08-30,Gold ETF,113.63999938964844,5431600,Commodity
2018-08-31,Gold ETF,113.51000213623047,5048700,Commodity
2018-09-04,Gold ETF,112.93000030517578,6617500,Commodity
2018-09-05,Gold ETF,113.31999969482422,4459200,Commodity
2018-09-06,Gold ETF,113.54000091552734,4784700,Commodity
2018-09-07,Gold ETF,113.2300033569336,3714000,Commodity
2018-09-10,Gold ETF,113.1500015258789,2316500,Commodity
2018-09-11,Gold ETF,113.22000122070312,3791300,Commodity
2018-09-12,Gold ETF,114.16999816894531,6315900,Commodity
2018-09-13,Gold ETF,113.76000213623047,5635900,Commodity
2018-09-14,Gold ETF,113.0199966430664,5375600,Commodity
2018-09-17,Gold ETF,113.61000061035156,4727300,Commodity
2018-09-18,Gold ETF,113.44000244140625,4737800,Commodity
2018-09-19,Gold ETF,113.87999725341797,4223200,Commodity
2018-09-20,Gold ETF,114.2699966430664,4384200,Commodity
2018-09-21,Gold ETF,113.48999786376953,6831400,Commodity
2018-09-24,Gold ETF,113.47000122070312,4435300,Commodity
2018-09-25,Gold ETF,113.6500015258789,3004800,Commodity
2018-09-26,Gold ETF,113.05000305175781,8297300,Commodity
2018-09-27,Gold ETF,112.05000305175781,7683400,Commodity
2018-09-28,Gold ETF,112.76000213623047,6020600,Commodity
2018-10-01,Gold ETF,112.56999969482422,3892600,Commodity
2018-10-02,Gold ETF,113.87000274658203,10776700,Commodity
2018-10-03,Gold ETF,113.41999816894531,6674500,Commodity
2018-10-04,Gold ETF,113.4800033569336,6616200,Commodity
2018-10-05,Gold ETF,113.80000305175781,7994400,Commodity
2018-10-08,Gold ETF,112.54000091552734,12111600,Commodity
2018-10-09,Gold ETF,112.5999984741211,8352300,Commodity
2018-10-10,Gold ETF,112.87999725341797,10571300,Commodity
2018-10-11,Gold ETF,115.77999877929688,26810900,Commodity
2018-10-12,Gold ETF,115.2300033569336,12939300,Commodity
2018-10-15,Gold ETF,116.0,11828400,Commodity
2018-10-16,Gold ETF,115.80000305175781,9531800,Commodity
2018-10-17,Gold ETF,115.79000091552734,7078600,Commodity
2018-10-18,Gold ETF,115.91999816894531,7964100,Commodity
2018-10-19,Gold ETF,116.01000213623047,7453900,Commodity
2018-10-22,Gold ETF,115.70999908447266,5200500,Commodity
2018-10-23,Gold ETF,116.38999938964844,12704200,Commodity
2018-10-24,Gold ETF,116.66000366210938,8563300,Commodity
2018-10-25,Gold ETF,116.4000015258789,8303500,Commodity
2018-10-26,Gold ETF,116.7699966430664,15733100,Commodity
2018-10-29,Gold ETF,116.30999755859375,8732500,Commodity
2018-10-30,Gold ETF,115.80000305175781,7233300,Commodity
2018-10-31,Gold ETF,115.1500015258789,11409300,Commodity
2018-11-01,Gold ETF,116.62999725341797,13662900,Commodity
2018-11-02,Gold ETF,116.6500015258789,8796900,Commodity
2018-11-05,Gold ETF,116.37000274658203,6291500,Commodity
2018-11-06,Gold ETF,116.04000091552734,7270800,Commodity
2018-11-07,Gold ETF,116.02999877929688,8392100,Commodity
2018-11-08,Gold ETF,115.77999877929688,7638800,Commodity
2018-11-09,Gold ETF,114.4800033569336,14159200,Commodity
2018-11-12,Gold ETF,113.66000366210938,7498600,Commodity
2018-11-13,Gold ETF,113.69999694824219,9309000,Commodity
2018-11-14,Gold ETF,114.63999938964844,13950200,Commodity
2018-11-15,Gold ETF,114.7699966430664,8910600,Commodity
2018-11-16,Gold ETF,115.62000274658203,8577000,Commodity
2018-11-19,Gold ETF,115.66999816894531,8508300,Commodity
2018-11-20,Gold ETF,115.66999816894531,9075100,Commodity
2018-11-21,Gold ETF,115.86000061035156,8834200,Commodity
2018-11-23,Gold ETF,115.7699966430664,3726600,Commodity
2018-11-26,Gold ETF,115.63999938964844,4018600,Commodity
2018-11-27,Gold ETF,114.94999694824219,9671100,Commodity
2018-11-28,Gold ETF,115.37999725341797,13788800,Commodity
2018-11-29,Gold ETF,115.73999786376953,6479300,Commodity
2018-11-30,Gold ETF,115.54000091552734,8169600,Commodity
2018-12-03,Gold ETF,116.41000366210938,8469500,Commodity
2018-12-04,Gold ETF,117.12000274658203,7186100,Commodity
2018-12-06,Gold ETF,117.13999938964844,9267600,Commodity
2018-12-07,Gold ETF,118.08999633789062,10402900,Commodity
2018-12-10,Gold ETF,117.68000030517578,8117900,Commodity
2018-12-11,Gold ETF,117.54000091552734,6395400,Commodity
2018-12-12,Gold ETF,117.79000091552734,4136800,Commodity
2018-12-13,Gold ETF,117.52999877929688,4131800,Commodity
2018-12-14,Gold ETF,117.05999755859375,7501700,Commodity
2018-12-17,Gold ETF,117.87000274658203,8454900,Commodity
2018-12-18,Gold ETF,118.1500015258789,7542900,Commodity
2018-12-19,Gold ETF,117.43000030517578,13827500,Commodity
2018-12-20,Gold ETF,119.23999786376953,18615100,Commodity
2018-12-21,Gold ETF,118.72000122070312,13629800,Commodity
2018-12-24,Gold ETF,120.0199966430664,9736400,Commodity
2018-12-26,Gold ETF,119.66000366210938,14293500,Commodity
2018-12-27,Gold ETF,120.56999969482422,11874400,Commodity
2018-12-28,Gold ETF,121.05999755859375,6864700,Commodity
2018-12-31,Gold ETF,121.25,8449400,Commodity
2019-01-02,Gold ETF,121.33000183105469,12776200,Commodity
2019-01-03,Gold ETF,122.43000030517578,15440800,Commodity
2019-01-04,Gold ETF,121.44000244140625,13334000,Commodity
2019-01-07,Gold ETF,121.86000061035156,7473600,Commodity
2019-01-08,Gold ETF,121.52999877929688,7643100,Commodity
2019-01-09,Gold ETF,122.30999755859375,10555900,Commodity
2019-01-10,Gold ETF,121.58999633789062,6672000,Commodity
2019-01-11,Gold ETF,121.80000305175781,8622400,Commodity
2019-01-14,Gold ETF,122.08999633789062,6477100,Commodity
2019-01-15,Gold ETF,121.87999725341797,7512500,Commodity
2019-01-16,Gold ETF,122.2699966430664,6878100,Commodity
2019-01-17,Gold ETF,122.11000061035156,8558500,Commodity
2019-01-18,Gold ETF,121.0199966430664,10896000,Commodity
2019-01-22,Gold ETF,121.44999694824219,7896500,Commodity
2019-01-23,Gold ETF,121.27999877929688,5224900,Commodity
2019-01-24,Gold ETF,121.08999633789062,5662500,Commodity
2019-01-25,Gold ETF,122.86000061035156,11103300,Commodity
2019-01-28,Gold ETF,123.29000091552734,8522200,Commodity
2019-01-29,Gold ETF,123.9800033569336,11610200,Commodity
2019-01-30,Gold ETF,124.69000244140625,12104000,Commodity
2019-01-31,Gold ETF,124.75,10209500,Commodity
2019-02-01,Gold ETF,124.5,12485500,Commodity
2019-02-04,Gold ETF,123.95999908447266,6878900,Commodity
2019-02-05,Gold ETF,124.27999877929688,6291100,Commodity
2019-02-06,Gold ETF,123.44000244140625,6595100,Commodity
2019-02-07,Gold ETF,123.73999786376953,5935500,Commodity
2019-02-08,Gold ETF,124.20999908447266,4235200,Commodity
2019-02-11,Gold ETF,123.5999984741211,4821800,Commodity
2019-02-12,Gold ETF,123.86000061035156,4271900,Commodity
2019-02-13,Gold ETF,123.37000274658203,7640500,Commodity
2019-02-14,Gold ETF,124.05999755859375,6276500,Commodity
2019-02-15,Gold ETF,124.80000305175781,12190100,Commodity
2019-02-19,Gold ETF,126.69999694824219,15614000,Commodity
2019-02-20,Gold ETF,126.4800033569336,8889700,Commodity
2019-02-21,Gold ETF,125.05000305175781,8634600,Commodity
2019-02-22,Gold ETF,125.5,5439400,Commodity
2019-02-25,Gold ETF,125.37000274658203,4882600,Commodity
2019-02-26,Gold ETF,125.58000183105469,5153200,Commodity
2019-02-27,Gold ETF,124.69000244140625,7935600,Commodity
2019-02-28,Gold ETF,123.98999786376953,7811700,Commodity
2019-03-01,Gold ETF,121.87999725341797,16411700,Commodity
2019-03-04,Gold ETF,121.55999755859375,10272600,Commodity
2019-03-05,Gold ETF,121.72000122070312,7120100,Commodity
2019-03-06,Gold ETF,121.61000061035156,4820400,Commodity
2019-03-07,Gold ETF,121.51000213623047,6088800,Commodity
2019-03-08,Gold ETF,122.83999633789062,10427700,Commodity
2019-03-11,Gold ETF,122.23999786376953,6708700,Commodity
2019-03-12,Gold ETF,122.9800033569336,6289900,Commodity
2019-03-13,Gold ETF,123.83999633789062,7377300,Commodity
2019-03-14,Gold ETF,122.41000366210938,6778200,Commodity
2019-03-15,Gold ETF,122.97000122070312,9412000,Commodity
2019-03-18,Gold ETF,123.04000091552734,7783200,Commodity
2019-03-19,Gold ETF,123.37999725341797,6558700,Commodity
2019-03-20,Gold ETF,124.18000030517578,11304900,Commodity
2019-03-21,Gold ETF,123.68000030517578,7739800,Commodity
2019-03-22,Gold ETF,123.97000122070312,5874000,Commodity
2019-03-25,Gold ETF,124.91999816894531,7288300,Commodity
2019-03-26,Gold ETF,124.30000305175781,5056100,Commodity
2019-03-27,Gold ETF,123.6500015258789,6595000,Commodity
2019-03-28,Gold ETF,121.9000015258789,11878300,Commodity
2019-03-29,Gold ETF,122.01000213623047,7093900,Commodity
2019-04-01,Gold ETF,121.52999877929688,13560000,Commodity
2019-04-02,Gold ETF,121.9800033569336,4475000,Commodity
2019-04-03,Gold ETF,121.80000305175781,6152200,Commodity
2019-04-04,Gold ETF,122.11000061035156,7508400,Commodity
2019-04-05,Gold ETF,121.9800033569336,5114500,Commodity
2019-04-08,Gold ETF,122.51000213623047,4270800,Commodity
2019-04-09,Gold ETF,123.1500015258789,4648400,Commodity
2019-04-10,Gold ETF,123.52999877929688,6344800,Commodity
2019-04-11,Gold ETF,121.94999694824219,11694500,Commodity
2019-04-12,Gold ETF,121.83000183105469,5272800,Commodity
2019-04-15,Gold ETF,121.5999984741211,4252400,Commodity
2019-04-16,Gold ETF,120.51000213623047,10097800,Commodity
2019-04-17,Gold ETF,120.27999877929688,4693900,Commodity
2019-04-18,Gold ETF,120.37000274658203,4090400,Commodity
2019-04-22,Gold ETF,120.37000274658203,2250900,Commodity
2019-04-23,Gold ETF,120.12000274658203,5574800,Commodity
2019-04-24,Gold ETF,120.47000122070312,4173000,Commodity
2019-04-25,Gold ETF,120.56999969482422,4836900,Commodity
2019-04-26,Gold ETF,121.37000274658203,6022700,Commodity
2019-04-29,Gold ETF,120.83000183105469,4469300,Commodity
2019-04-30,Gold ETF,121.19999694824219,4758600,Commodity
2019-05-01,Gold ETF,120.4000015258789,12331800,Commodity
2019-05-02,Gold ETF,119.94000244140625,6759600,Commodity
2019-05-03,Gold ETF,120.6500015258789,8414400,Commodity
2019-05-06,Gold ETF,120.80999755859375,3479600,Commodity
2019-05-07,Gold ETF,121.20999908447266,4010700,Commodity
2019-05-08,Gold ETF,120.91000366210938,4178800,Commodity
2019-05-09,Gold ETF,121.19999694824219,5015500,Commodity
2019-05-10,Gold ETF,121.43000030517578,4586000,Commodity
2019-05-13,Gold ETF,122.66999816894531,11130900,Commodity
2019-05-14,Gold ETF,122.45999908447266,5556000,Commodity
2019-05-15,Gold ETF,122.38999938964844,10299000,Commodity
2019-05-16,Gold ETF,121.51000213623047,6349400,Commodity
2019-05-17,Gold ETF,120.6500015258789,6589300,Commodity
2019-05-20,Gold ETF,120.63999938964844,4345800,Commodity
2019-05-21,Gold ETF,120.36000061035156,3845600,Commodity
2019-05-22,Gold ETF,120.23999786376953,3741800,Commodity
2019-05-23,Gold ETF,121.16999816894531,6054600,Commodity
2019-05-24,Gold ETF,121.30000305175781,2324700,Commodity
2019-05-28,Gold ETF,120.83000183105469,4303500,Commodity
2019-05-29,Gold ETF,120.87000274658203,4133200,Commodity
2019-05-30,Gold ETF,121.69000244140625,7757000,Commodity
2019-05-31,Gold ETF,123.33000183105469,15367000,Commodity
